ИНН,Зона,Дата_утверждения,prev_zone,next_zone,next_date,zone_change,step
836673044,З,2022-03-01 18:41:26,Ч,К,2022-05-10 18:41:26,True,3
836673044,К,2022-05-10 18:41:26,З,Ж,2022-09-06 18:41:26,True,4
836673044,Ж,2022-09-06 18:41:26,К,,,True,5
837269282,Ч,2020-09-12 05:26:05,,К,2020-11-08 05:26:05,True,1
837269282,К,2020-11-08 05:26:05,Ч,З,2021-03-11 05:26:05,True,2
837269282,З,2021-03-11 05:26:05,К,,,True,3
838415170,З,2022-08-25 13:50:28,,Ч,2022-11-04 13:50:28,True,1
838415170,Ч,2022-11-04 13:50:28,З,К,2023-01-28 13:50:28,True,2
838415170,К,2023-01-28 13:50:28,Ч,З,2023-04-04 13:50:28,True,3
838415170,З,2023-04-04 13:50:28,К,Ч,2023-07-01 13:50:28,True,4
838415170,Ч,2023-07-01 13:50:28,З,,,True,5
839073198,З,2020-08-06 14:46:57,,Ч,2021-01-18 14:46:57,True,1
839073198,Ч,2021-01-18 14:46:57,З,Ж,2021-03-19 14:46:57,True,2
839073198,Ж,2021-03-19 14:46:57,Ч,Ч,2021-07-30 14:46:57,True,3
839073198,Ч,2021-07-30 14:46:57,Ж,,,True,4
839350185,К,2022-02-19 03:41:17,,З,2022-04-04 03:41:17,True,1
839350185,З,2022-04-04 03:41:17,К,К,2022-09-24 03:41:17,True,2
839350185,К,2022-09-24 03:41:17,З,,,True,3
839637135,Ж,2022-12-24 17:22:36,,З,2023-05-11 17:22:36,True,1
839637135,З,2023-05-11 17:22:36,Ж,Ж,2023-09-22 17:22:36,True,2
839637135,Ж,2023-09-22 17:22:36,З,К,2023-12-28 17:22:36,True,3
839637135,К,2023-12-28 17:22:36,Ж,,,True,4
839748763,К,2020-11-14 23:43:22,,Ч,2021-01-05 23:43:22,True,1
839748763,Ч,2021-01-05 23:43:22,К,Ж,2021-04-18 23:43:22,True,2
839748763,Ж,2021-04-18 23:43:22,Ч,К,2021-09-09 23:43:22,True,3
839748763,К,2021-09-09 23:43:22,Ж,,,True,4
839858255,Ч,2021-01-26 13:11:43,,К,2021-05-08 13:11:43,True,1
839858255,К,2021-05-08 13:11:43,Ч,Ж,2021-09-27 13:11:43,True,2
839858255,Ж,2021-09-27 13:11:43,К,Ч,2021-10-31 13:11:43,True,3
839858255,Ч,2021-10-31 13:11:43,Ж,З,2022-03-22 13:11:43,True,4
839858255,З,2022-03-22 13:11:43,Ч,Ж,2022-07-16 13:11:43,True,5
839858255,Ж,2022-07-16 13:11:43,З,,,True,6
843190280,Ж,2020-06-27 16:20:18,,Ч,2020-12-15 16:20:18,True,1
843190280,Ч,2020-12-15 16:20:18,Ж,К,2021-01-29 16:20:18,True,2
843190280,К,2021-01-29 16:20:18,Ч,Ж,2021-04-19 16:20:18,True,3
843190280,Ж,2021-04-19 16:20:18,К,К,2021-06-21 16:20:18,True,4
843190280,К,2021-06-21 16:20:18,Ж,З,2021-10-16 16:20:18,True,5
843190280,З,2021-10-16 16:20:18,К,,,True,6
843500903,К,2020-07-09 18:52:14,,Ж,2020-08-11 18:52:14,True,1
843500903,Ж,2020-08-11 18:52:14,К,К,2020-11-28 18:52:14,True,2
843500903,К,2020-11-28 18:52:14,Ж,,,True,3
844334228,З,2022-04-17 00:09:09,,К,2022-08-17 00:09:09,True,1
844334228,К,2022-08-17 00:09:09,З,Ж,2022-11-15 00:09:09,True,2
844334228,Ж,2022-11-15 00:09:09,К,З,2023-04-09 00:09:09,True,3
844334228,З,2023-04-09 00:09:09,Ж,Ж,2023-05-24 00:09:09,True,4
844334228,Ж,2023-05-24 00:09:09,З,З,2023-07-31 00:09:09,True,5
844334228,З,2023-07-31 00:09:09,Ж,,,True,6
844522206,К,2022-08-22 09:46:31,,Ж,2022-10-06 09:46:31,True,1
844522206,Ж,2022-10-06 09:46:31,К,З,2023-02-08 09:46:31,True,2
844522206,З,2023-02-08 09:46:31,Ж,Ч,2023-03-31 09:46:31,True,3
844522206,Ч,2023-03-31 09:46:31,З,,,True,4
845345345,Ж,2021-07-30 19:20:01,,З,2021-09-19 19:20:01,True,1
845345345,З,2021-09-19 19:20:01,Ж,К,2021-11-28 19:20:01,True,2
845345345,К,2021-11-28 19:20:01,З,Ч,2022-02-05 19:20:01,True,3
845345345,Ч,2022-02-05 19:20:01,К,К,2022-05-26 19:20:01,True,4
845345345,К,2022-05-26 19:20:01,Ч,З,2022-09-18 19:20:01,True,5
845345345,З,2022-09-18 19:20:01,К,,,True,6
845759230,К,2022-08-02 03:34:47,,З,2022-09-07 03:34:47,True,1
845759230,З,2022-09-07 03:34:47,К,К,2022-12-05 03:34:47,True,2
845759230,К,2022-12-05 03:34:47,З,Ж,2023-04-08 03:34:47,True,3
845759230,Ж,2023-04-08 03:34:47,К,Ч,2023-06-16 03:34:47,True,4
845759230,Ч,2023-06-16 03:34:47,Ж,К,2023-08-24 03:34:47,True,5
845759230,К,2023-08-24 03:34:47,Ч,,,True,6
845918682,Ч,2020-04-30 07:25:53,,К,2020-06-11 07:25:53,True,1
845918682,К,2020-06-11 07:25:53,Ч,Ч,2020-11-22 07:25:53,True,2
845918682,Ч,2020-11-22 07:25:53,К,Ж,2021-02-19 07:25:53,True,3
845918682,Ж,2021-02-19 07:25:53,Ч,,,True,4
846724301,З,2020-06-22 08:43:40,,К,2020-10-09 08:43:40,True,1
846724301,К,2020-10-09 08:43:40,З,Ч,2021-03-20 08:43:40,True,2
846724301,Ч,2021-03-20 08:43:40,К,,,True,3
847167830,Ж,2020-05-17 18:14:44,,К,2020-07-30 18:14:44,True,1
847167830,К,2020-07-30 18:14:44,Ж,Ч,2020-09-15 18:14:44,True,2
847167830,Ч,2020-09-15 18:14:44,К,З,2021-03-06 18:14:44,True,3
847167830,З,2021-03-06 18:14:44,Ч,,,True,4
848090424,К,2021-12-02 06:51:13,,Ж,2022-03-09 06:51:13,True,1
848090424,Ж,2022-03-09 06:51:13,К,К,2022-07-02 06:51:13,True,2
848090424,К,2022-07-02 06:51:13,Ж,Ч,2022-11-09 06:51:13,True,3
848090424,Ч,2022-11-09 06:51:13,К,,,True,4
848948941,Ч,2022-03-21 00:35:20,,Ж,2022-09-05 00:35:20,True,1
848948941,Ж,2022-09-05 00:35:20,Ч,Ч,2023-02-23 00:35:20,True,2
848948941,Ч,2023-02-23 00:35:20,Ж,Ж,2023-07-22 00:35:20,True,3
848948941,Ж,2023-07-22 00:35:20,Ч,,,True,4
849755446,Ж,2021-06-02 07:15:52,,Ч,2021-09-13 07:15:52,True,1
849755446,Ч,2021-09-13 07:15:52,Ж,З,2021-10-27 07:15:52,True,2
849755446,З,2021-10-27 07:15:52,Ч,,,True,3
849985192,Ж,2023-03-13 05:59:23,,К,2023-07-15 05:59:23,True,1
849985192,К,2023-07-15 05:59:23,Ж,Ч,2023-11-06 05:59:23,True,2
849985192,Ч,2023-11-06 05:59:23,К,,,True,3
851954067,Ч,2022-06-22 11:35:52,,Ж,2022-11-29 11:35:52,True,1
851954067,Ж,2022-11-29 11:35:52,Ч,З,2023-03-27 11:35:52,True,2
851954067,З,2023-03-27 11:35:52,Ж,Ч,2023-07-29 11:35:52,True,3
851954067,Ч,2023-07-29 11:35:52,З,З,2023-12-04 11:35:52,True,4
851954067,З,2023-12-04 11:35:52,Ч,,,True,5
853276763,З,2021-04-20 07:18:25,,Ч,2021-08-31 07:18:25,True,1
853276763,Ч,2021-08-31 07:18:25,З,Ж,2021-12-05 07:18:25,True,2
853276763,Ж,2021-12-05 07:18:25,Ч,,,True,3
853530557,З,2022-12-29 04:44:06,,К,2023-04-23 04:44:06,True,1
853530557,К,2023-04-23 04:44:06,З,Ж,2023-08-13 04:44:06,True,2
853530557,Ж,2023-08-13 04:44:06,К,К,2023-12-04 04:44:06,True,3
853530557,К,2023-12-04 04:44:06,Ж,,,True,4
854449728,К,2020-05-13 14:43:33,,Ч,2020-09-03 14:43:33,True,1
854449728,Ч,2020-09-03 14:43:33,К,З,2021-02-03 14:43:33,True,2
854449728,З,2021-02-03 14:43:33,Ч,,,True,3
855055983,Ч,2020-04-26 20:06:29,,Ж,2020-06-12 20:06:29,True,1
855055983,Ж,2020-06-12 20:06:29,Ч,К,2020-10-29 20:06:29,True,2
855055983,К,2020-10-29 20:06:29,Ж,З,2021-01-08 20:06:29,True,3
855055983,З,2021-01-08 20:06:29,К,Ж,2021-05-12 20:06:29,True,4
855055983,Ж,2021-05-12 20:06:29,З,,,True,5
856895012,З,2020-08-12 09:55:39,,Ж,2020-09-28 09:55:39,True,1
856895012,Ж,2020-09-28 09:55:39,З,Ч,2020-12-17 09:55:39,True,2
856895012,Ч,2020-12-17 09:55:39,Ж,К,2021-06-06 09:55:39,True,3
856895012,К,2021-06-06 09:55:39,Ч,,,True,4
857249561,Ж,2022-09-16 12:25:56,,З,2023-01-09 12:25:56,True,1
857249561,З,2023-01-09 12:25:56,Ж,К,2023-07-03 12:25:56,True,2
857249561,К,2023-07-03 12:25:56,З,,,True,3
857563036,К,2023-04-20 08:23:40,,З,2023-05-25 08:23:40,True,1
857563036,З,2023-05-25 08:23:40,К,К,2023-10-26 08:23:40,True,2
857563036,К,2023-10-26 08:23:40,З,,,True,3
859075422,З,2021-11-22 16:14:27,,Ж,2022-04-12 16:14:27,True,1
859075422,Ж,2022-04-12 16:14:27,З,Ч,2022-07-02 16:14:27,True,2
859075422,Ч,2022-07-02 16:14:27,Ж,Ж,2022-09-16 16:14:27,True,3
859075422,Ж,2022-09-16 16:14:27,Ч,Ч,2022-11-07 16:14:27,True,4
859075422,Ч,2022-11-07 16:14:27,Ж,З,2023-01-09 16:14:27,True,5
859075422,З,2023-01-09 16:14:27,Ч,,,True,6
859471919,К,2022-09-21 13:36:15,,Ж,2023-02-18 13:36:15,True,1
859471919,Ж,2023-02-18 13:36:15,К,Ч,2023-06-13 13:36:15,True,2
859471919,Ч,2023-06-13 13:36:15,Ж,,,True,3
860690678,Ч,2021-03-19 12:52:33,,К,2021-04-30 12:52:33,True,1
860690678,К,2021-04-30 12:52:33,Ч,Ч,2021-07-17 12:52:33,True,2
860690678,Ч,2021-07-17 12:52:33,К,К,2021-12-09 12:52:33,True,3
860690678,К,2021-12-09 12:52:33,Ч,Ч,2022-03-09 12:52:33,True,4
860690678,Ч,2022-03-09 12:52:33,К,,,True,5
860877640,З,2022-03-05 08:37:22,,Ч,2022-06-15 08:37:22,True,1
860877640,Ч,2022-06-15 08:37:22,З,З,2022-07-28 08:37:22,True,2
860877640,З,2022-07-28 08:37:22,Ч,К,2022-12-17 08:37:22,True,3
860877640,К,2022-12-17 08:37:22,З,Ч,2023-03-21 08:37:22,True,4
860877640,Ч,2023-03-21 08:37:22,К,,,True,5
861373829,Ж,2022-06-12 04:10:59,,К,2022-11-15 04:10:59,True,1
861373829,К,2022-11-15 04:10:59,Ж,Ж,2023-04-16 04:10:59,True,2
861373829,Ж,2023-04-16 04:10:59,К,Ч,2023-06-18 04:10:59,True,3
861373829,Ч,2023-06-18 04:10:59,Ж,,,True,4
862123047,Ч,2021-04-10 11:12:47,,З,2021-09-24 11:12:47,True,1
862123047,З,2021-09-24 11:12:47,Ч,Ч,2022-01-08 11:12:47,True,2
862123047,Ч,2022-01-08 11:12:47,З,Ж,2022-02-19 11:12:47,True,3
862123047,Ж,2022-02-19 11:12:47,Ч,,,True,4
862312368,К,2022-01-30 02:00:05,,Ч,2022-07-09 02:00:05,True,1
862312368,Ч,2022-07-09 02:00:05,К,Ж,2022-10-17 02:00:05,True,2
862312368,Ж,2022-10-17 02:00:05,Ч,З,2022-12-11 02:00:05,True,3
862312368,З,2022-12-11 02:00:05,Ж,,,True,4
863428841,Ч,2020-06-12 10:31:20,,Ж,2020-10-22 10:31:20,True,1
863428841,Ж,2020-10-22 10:31:20,Ч,К,2021-02-02 10:31:20,True,2
863428841,К,2021-02-02 10:31:20,Ж,Ж,2021-07-25 10:31:20,True,3
863428841,Ж,2021-07-25 10:31:20,К,,,True,4
865029316,З,2022-06-27 10:23:27,,Ж,2022-08-08 10:23:27,True,1
865029316,Ж,2022-08-08 10:23:27,З,З,2023-01-21 10:23:27,True,2
865029316,З,2023-01-21 10:23:27,Ж,К,2023-02-20 10:23:27,True,3
865029316,К,2023-02-20 10:23:27,З,З,2023-07-20 10:23:27,True,4
865029316,З,2023-07-20 10:23:27,К,Ж,2023-10-03 10:23:27,True,5
865029316,Ж,2023-10-03 10:23:27,З,,,True,6
865548887,Ч,2021-12-01 15:40:31,,З,2022-05-25 15:40:31,True,1
865548887,З,2022-05-25 15:40:31,Ч,К,2022-08-23 15:40:31,True,2
865548887,К,2022-08-23 15:40:31,З,З,2022-12-31 15:40:31,True,3
865548887,З,2022-12-31 15:40:31,К,Ж,2023-04-01 15:40:31,True,4
865548887,Ж,2023-04-01 15:40:31,З,,,True,5
870206082,З,2021-02-20 13:48:55,,Ч,2021-05-11 13:48:55,True,1
870206082,Ч,2021-05-11 13:48:55,З,К,2021-10-25 13:48:55,True,2
870206082,К,2021-10-25 13:48:55,Ч,Ч,2022-02-02 13:48:55,True,3
870206082,Ч,2022-02-02 13:48:55,К,З,2022-03-09 13:48:55,True,4
870206082,З,2022-03-09 13:48:55,Ч,,,True,5
870619418,З,2021-05-05 01:36:59,,Ж,2021-08-17 01:36:59,True,1
870619418,Ж,2021-08-17 01:36:59,З,К,2021-11-28 01:36:59,True,2
870619418,К,2021-11-28 01:36:59,Ж,Ч,2022-05-15 01:36:59,True,3
870619418,Ч,2022-05-15 01:36:59,К,Ж,2022-08-08 01:36:59,True,4
870619418,Ж,2022-08-08 01:36:59,Ч,,,True,5
871572691,З,2022-03-19 21:42:42,,К,2022-09-01 21:42:42,True,1
871572691,К,2022-09-01 21:42:42,З,Ж,2023-01-10 21:42:42,True,2
871572691,Ж,2023-01-10 21:42:42,К,Ч,2023-05-10 21:42:42,True,3
871572691,Ч,2023-05-10 21:42:42,Ж,,,True,4
872085612,Ж,2021-08-26 04:01:27,,Ч,2021-12-18 04:01:27,True,1
872085612,Ч,2021-12-18 04:01:27,Ж,К,2022-03-03 04:01:27,True,2
872085612,К,2022-03-03 04:01:27,Ч,Ч,2022-06-18 04:01:27,True,3
872085612,Ч,2022-06-18 04:01:27,К,К,2022-09-13 04:01:27,True,4
872085612,К,2022-09-13 04:01:27,Ч,Ч,2022-11-03 04:01:27,True,5
872085612,Ч,2022-11-03 04:01:27,К,,,True,6
872955805,Ч,2022-04-09 09:15:44,,Ж,2022-08-19 09:15:44,True,1
872955805,Ж,2022-08-19 09:15:44,Ч,З,2022-10-26 09:15:44,True,2
872955805,З,2022-10-26 09:15:44,Ж,Ж,2023-01-20 09:15:44,True,3
872955805,Ж,2023-01-20 09:15:44,З,,,True,4
872998736,К,2022-04-10 02:47:39,,Ж,2022-09-20 02:47:39,True,1
872998736,Ж,2022-09-20 02:47:39,К,З,2022-12-08 02:47:39,True,2
872998736,З,2022-12-08 02:47:39,Ж,,,True,3
873793862,Ч,2022-11-23 22:10:00,,К,2023-01-16 22:10:00,True,1
873793862,К,2023-01-16 22:10:00,Ч,Ч,2023-05-13 22:10:00,True,2
873793862,Ч,2023-05-13 22:10:00,К,Ж,2023-08-23 22:10:00,True,3
873793862,Ж,2023-08-23 22:10:00,Ч,,,True,4
874796577,К,2022-11-21 03:01:15,,З,2023-02-12 03:01:15,True,1
874796577,З,2023-02-12 03:01:15,К,Ж,2023-03-21 03:01:15,True,2
874796577,Ж,2023-03-21 03:01:15,З,Ч,2023-09-16 03:01:15,True,3
874796577,Ч,2023-09-16 03:01:15,Ж,К,2023-10-18 03:01:15,True,4
874796577,К,2023-10-18 03:01:15,Ч,,,True,5
875766037,К,2022-06-07 04:56:27,,З,2022-08-02 04:56:27,True,1
875766037,З,2022-08-02 04:56:27,К,Ж,2022-10-22 04:56:27,True,2
875766037,Ж,2022-10-22 04:56:27,З,Ч,2022-12-21 04:56:27,True,3
875766037,Ч,2022-12-21 04:56:27,Ж,Ж,2023-02-13 04:56:27,True,4
875766037,Ж,2023-02-13 04:56:27,Ч,К,2023-04-13 04:56:27,True,5
875766037,К,2023-04-13 04:56:27,Ж,,,True,6
877555970,Ч,2021-07-07 13:38:26,,З,2021-11-21 13:38:26,True,1
877555970,З,2021-11-21 13:38:26,Ч,К,2022-01-08 13:38:26,True,2
877555970,К,2022-01-08 13:38:26,З,,,True,3
878934359,Ж,2021-04-27 00:25:01,,К,2021-06-16 00:25:01,True,1
878934359,К,2021-06-16 00:25:01,Ж,З,2021-11-13 00:25:01,True,2
878934359,З,2021-11-13 00:25:01,К,Ж,2022-02-18 00:25:01,True,3
878934359,Ж,2022-02-18 00:25:01,З,,,True,4
881412990,Ч,2021-12-18 07:29:02,,З,2022-05-01 07:29:02,True,1
881412990,З,2022-05-01 07:29:02,Ч,К,2022-10-12 07:29:02,True,2
881412990,К,2022-10-12 07:29:02,З,Ч,2023-01-16 07:29:02,True,3
881412990,Ч,2023-01-16 07:29:02,К,К,2023-04-08 07:29:02,True,4
881412990,К,2023-04-08 07:29:02,Ч,,,True,5
881480457,Ж,2022-09-08 12:34:27,,Ч,2022-11-11 12:34:27,True,1
881480457,Ч,2022-11-11 12:34:27,Ж,Ж,2023-01-28 12:34:27,True,2
881480457,Ж,2023-01-28 12:34:27,Ч,К,2023-05-20 12:34:27,True,3
881480457,К,2023-05-20 12:34:27,Ж,Ч,2023-09-11 12:34:27,True,4
881480457,Ч,2023-09-11 12:34:27,К,,,True,5
881942003,К,2022-01-18 15:50:58,,Ч,2022-04-08 15:50:58,True,1
881942003,Ч,2022-04-08 15:50:58,К,Ж,2022-06-03 15:50:58,True,2
881942003,Ж,2022-06-03 15:50:58,Ч,К,2022-11-15 15:50:58,True,3
881942003,К,2022-11-15 15:50:58,Ж,,,True,4
882071093,К,2021-11-13 02:17:34,,З,2022-01-25 02:17:34,True,1
882071093,З,2022-01-25 02:17:34,К,Ж,2022-05-07 02:17:34,True,2
882071093,Ж,2022-05-07 02:17:34,З,З,2022-11-02 02:17:34,True,3
882071093,З,2022-11-02 02:17:34,Ж,,,True,4
882224664,Ж,2023-04-20 01:12:47,,З,2023-07-10 01:12:47,True,1
882224664,З,2023-07-10 01:12:47,Ж,Ж,2023-10-10 01:12:47,True,2
882224664,Ж,2023-10-10 01:12:47,З,,,True,3
882714006,К,2022-11-24 08:07:11,,З,2023-05-17 08:07:11,True,1
882714006,З,2023-05-17 08:07:11,К,К,2023-09-02 08:07:11,True,2
882714006,К,2023-09-02 08:07:11,З,,,True,3
884227652,Ж,2022-05-20 19:59:56,,З,2022-06-24 19:59:56,True,1
884227652,З,2022-06-24 19:59:56,Ж,Ж,2022-09-21 19:59:56,True,2
884227652,Ж,2022-09-21 19:59:56,З,Ч,2022-12-10 19:59:56,True,3
884227652,Ч,2022-12-10 19:59:56,Ж,Ж,2023-06-08 19:59:56,True,4
884227652,Ж,2023-06-08 19:59:56,Ч,,,True,5
884620416,Ч,2022-11-16 10:51:20,,З,2023-02-25 10:51:20,True,1
884620416,З,2023-02-25 10:51:20,Ч,Ж,2023-05-14 10:51:20,True,2
884620416,Ж,2023-05-14 10:51:20,З,,,True,3
884743039,Ч,2021-04-25 10:11:28,,З,2021-09-30 10:11:28,True,1
884743039,З,2021-09-30 10:11:28,Ч,Ж,2022-03-08 10:11:28,True,2
884743039,Ж,2022-03-08 10:11:28,З,К,2022-05-12 10:11:28,True,3
884743039,К,2022-05-12 10:11:28,Ж,,,True,4
885286844,З,2021-01-29 17:34:10,,Ч,2021-05-25 17:34:10,True,1
885286844,Ч,2021-05-25 17:34:10,З,З,2021-11-09 17:34:10,True,2
885286844,З,2021-11-09 17:34:10,Ч,К,2022-01-26 17:34:10,True,3
885286844,К,2022-01-26 17:34:10,З,,,True,4
886104287,Ч,2023-02-02 16:11:46,,К,2023-05-03 16:11:46,True,1
886104287,К,2023-05-03 16:11:46,Ч,Ж,2023-09-03 16:11:46,True,2
886104287,Ж,2023-09-03 16:11:46,К,,,True,3
886826102,Ч,2021-09-10 04:39:22,,К,2022-02-12 04:39:22,True,1
886826102,К,2022-02-12 04:39:22,Ч,З,2022-05-11 04:39:22,True,2
886826102,З,2022-05-11 04:39:22,К,Ч,2022-10-29 04:39:22,True,3
886826102,Ч,2022-10-29 04:39:22,З,Ж,2023-03-04 04:39:22,True,4
886826102,Ж,2023-03-04 04:39:22,Ч,К,2023-05-25 04:39:22,True,5
886826102,К,2023-05-25 04:39:22,Ж,,,True,6
887850900,Ч,2022-09-29 07:15:52,,З,2023-01-21 07:15:52,True,1
887850900,З,2023-01-21 07:15:52,Ч,Ч,2023-05-29 07:15:52,True,2
887850900,Ч,2023-05-29 07:15:52,З,З,2023-11-20 07:15:52,True,3
887850900,З,2023-11-20 07:15:52,Ч,,,True,4
889787428,К,2021-02-25 01:17:33,,Ж,2021-04-04 01:17:33,True,1
889787428,Ж,2021-04-04 01:17:33,К,К,2021-05-08 01:17:33,True,2
889787428,К,2021-05-08 01:17:33,Ж,З,2021-07-06 01:17:33,True,3
889787428,З,2021-07-06 01:17:33,К,Ч,2021-12-28 01:17:33,True,4
889787428,Ч,2021-12-28 01:17:33,З,З,2022-03-16 01:17:33,True,5
889787428,З,2022-03-16 01:17:33,Ч,,,True,6
894776290,Ч,2023-03-10 11:18:16,,Ж,2023-08-04 11:18:16,True,1
894776290,Ж,2023-08-04 11:18:16,Ч,Ч,2023-09-30 11:18:16,True,2
894776290,Ч,2023-09-30 11:18:16,Ж,,,True,3
894903845,З,2023-02-23 04:25:57,,К,2023-05-08 04:25:57,True,1
894903845,К,2023-05-08 04:25:57,З,Ч,2023-07-17 04:25:57,True,2
894903845,Ч,2023-07-17 04:25:57,К,,,True,3
895164591,Ж,2021-06-05 14:45:03,,К,2021-07-08 14:45:03,True,1
895164591,К,2021-07-08 14:45:03,Ж,Ж,2022-01-02 14:45:03,True,2
895164591,Ж,2022-01-02 14:45:03,К,З,2022-02-13 14:45:03,True,3
895164591,З,2022-02-13 14:45:03,Ж,К,2022-03-20 14:45:03,True,4
895164591,К,2022-03-20 14:45:03,З,Ж,2022-05-09 14:45:03,True,5
895164591,Ж,2022-05-09 14:45:03,К,,,True,6
896097392,З,2020-05-15 07:42:40,,Ж,2020-09-14 07:42:40,True,1
896097392,Ж,2020-09-14 07:42:40,З,К,2021-03-01 07:42:40,True,2
896097392,К,2021-03-01 07:42:40,Ж,,,True,3
896285822,Ж,2022-03-22 00:03:05,,З,2022-06-13 00:03:05,True,1
896285822,З,2022-06-13 00:03:05,Ж,Ж,2022-09-04 00:03:05,True,2
896285822,Ж,2022-09-04 00:03:05,З,З,2022-12-28 00:03:05,True,3
896285822,З,2022-12-28 00:03:05,Ж,,,True,4
897356496,К,2021-01-12 10:28:16,,Ж,2021-04-04 10:28:16,True,1
897356496,Ж,2021-04-04 10:28:16,К,К,2021-06-19 10:28:16,True,2
897356496,К,2021-06-19 10:28:16,Ж,,,True,3
898203416,Ч,2021-10-06 03:35:59,,Ж,2022-02-13 03:35:59,True,1
898203416,Ж,2022-02-13 03:35:59,Ч,З,2022-05-13 03:35:59,True,2
898203416,З,2022-05-13 03:35:59,Ж,К,2022-11-09 03:35:59,True,3
898203416,К,2022-11-09 03:35:59,З,,,True,4
899551805,З,2021-12-22 19:34:51,,К,2022-05-29 19:34:51,True,1
899551805,К,2022-05-29 19:34:51,З,З,2022-10-13 19:34:51,True,2
899551805,З,2022-10-13 19:34:51,К,К,2023-01-10 19:34:51,True,3
899551805,К,2023-01-10 19:34:51,З,,,True,4
900108594,З,2022-08-13 15:15:34,,Ж,2022-09-29 15:15:34,True,1
900108594,Ж,2022-09-29 15:15:34,З,З,2023-01-15 15:15:34,True,2
900108594,З,2023-01-15 15:15:34,Ж,К,2023-03-16 15:15:34,True,3
900108594,К,2023-03-16 15:15:34,З,Ч,2023-07-25 15:15:34,True,4
900108594,Ч,2023-07-25 15:15:34,К,Ж,2023-11-18 15:15:34,True,5
900108594,Ж,2023-11-18 15:15:34,Ч,,,True,6
901011245,З,2021-11-01 00:55:59,,К,2022-03-28 00:55:59,True,1
901011245,К,2022-03-28 00:55:59,З,Ж,2022-06-27 00:55:59,True,2
901011245,Ж,2022-06-27 00:55:59,К,Ч,2022-09-18 00:55:59,True,3
901011245,Ч,2022-09-18 00:55:59,Ж,,,True,4
902002355,Ж,2021-03-28 07:51:34,,Ч,2021-05-15 07:51:34,True,1
902002355,Ч,2021-05-15 07:51:34,Ж,Ж,2021-10-13 07:51:34,True,2
902002355,Ж,2021-10-13 07:51:34,Ч,,,True,3
902609329,З,2021-11-15 11:10:27,,Ж,2022-05-07 11:10:27,True,1
902609329,Ж,2022-05-07 11:10:27,З,Ч,2022-10-16 11:10:27,True,2
902609329,Ч,2022-10-16 11:10:27,Ж,,,True,3
903957862,З,2021-06-18 23:00:47,,К,2021-08-19 23:00:47,True,1
903957862,К,2021-08-19 23:00:47,З,Ч,2021-10-04 23:00:47,True,2
903957862,Ч,2021-10-04 23:00:47,К,К,2022-01-18 23:00:47,True,3
903957862,К,2022-01-18 23:00:47,Ч,,,True,4
905073200,Ч,2021-03-13 20:03:00,,З,2021-05-22 20:03:00,True,1
905073200,З,2021-05-22 20:03:00,Ч,Ж,2021-10-10 20:03:00,True,2
905073200,Ж,2021-10-10 20:03:00,З,К,2021-11-20 20:03:00,True,3
905073200,К,2021-11-20 20:03:00,Ж,Ч,2022-04-30 20:03:00,True,4
905073200,Ч,2022-04-30 20:03:00,К,,,True,5
905974494,З,2021-11-02 06:44:34,,Ж,2022-03-19 06:44:34,True,1
905974494,Ж,2022-03-19 06:44:34,З,Ч,2022-07-31 06:44:34,True,2
905974494,Ч,2022-07-31 06:44:34,Ж,Ж,2023-01-18 06:44:34,True,3
905974494,Ж,2023-01-18 06:44:34,Ч,,,True,4
906443760,З,2023-02-08 16:16:14,,Ж,2023-04-04 16:16:14,True,1
906443760,Ж,2023-04-04 16:16:14,З,Ч,2023-07-06 16:16:14,True,2
906443760,Ч,2023-07-06 16:16:14,Ж,Ж,2023-11-04 16:16:14,True,3
906443760,Ж,2023-11-04 16:16:14,Ч,,,True,4
912104579,К,2020-08-11 07:10:00,,Ч,2020-10-17 07:10:00,True,1
912104579,Ч,2020-10-17 07:10:00,К,К,2021-01-28 07:10:00,True,2
912104579,К,2021-01-28 07:10:00,Ч,,,True,3
912919138,К,2020-10-26 01:46:30,,Ж,2021-02-22 01:46:30,True,1
912919138,Ж,2021-02-22 01:46:30,К,К,2021-06-20 01:46:30,True,2
912919138,К,2021-06-20 01:46:30,Ж,Ж,2021-12-15 01:46:30,True,3
912919138,Ж,2021-12-15 01:46:30,К,З,2022-03-13 01:46:30,True,4
912919138,З,2022-03-13 01:46:30,Ж,,,True,5
913691928,Ч,2021-01-19 17:53:55,,З,2021-07-05 17:53:55,True,1
913691928,З,2021-07-05 17:53:55,Ч,Ж,2021-09-04 17:53:55,True,2
913691928,Ж,2021-09-04 17:53:55,З,,,True,3
914847426,Ч,2020-06-05 20:13:49,,З,2020-11-25 20:13:49,True,1
914847426,З,2020-11-25 20:13:49,Ч,Ж,2021-02-03 20:13:49,True,2
914847426,Ж,2021-02-03 20:13:49,З,Ч,2021-06-02 20:13:49,True,3
914847426,Ч,2021-06-02 20:13:49,Ж,З,2021-08-24 20:13:49,True,4
914847426,З,2021-08-24 20:13:49,Ч,,,True,5
915173422,К,2022-06-04 23:56:56,,Ч,2022-11-18 23:56:56,True,1
915173422,Ч,2022-11-18 23:56:56,К,К,2023-01-17 23:56:56,True,2
915173422,К,2023-01-17 23:56:56,Ч,З,2023-02-24 23:56:56,True,3
915173422,З,2023-02-24 23:56:56,К,Ч,2023-07-29 23:56:56,True,4
